CBSA,Name,TotalCases,TotalDeaths,Population2010,WeightedDensity,Date,Cases,Deaths
48620,"Wichita, KS",1067,9,623061.0,2265,2020-03-24,10,0
48620,"Wichita, KS",1067,9,623061.0,2265,2020-03-25,14,0
48620,"Wichita, KS",1067,9,623061.0,2265,2020-03-26,20,0
48620,"Wichita, KS",1067,9,623061.0,2265,2020-03-27,25,0
48620,"Wichita, KS",1067,9,623061.0,2265,2020-03-28,38,0
48620,"Wichita, KS",1067,9,623061.0,2265,2020-03-29,47,0
48620,"Wichita, KS",1067,9,623061.0,2265,2020-03-30,54,1
48620,"Wichita, KS",1067,9,623061.0,2265,2020-03-31,63,1
48620,"Wichita, KS",1067,9,623061.0,2265,2020-04-01,72,1
48620,"Wichita, KS",1067,9,623061.0,2265,2020-04-02,89,1
48620,"Wichita, KS",1067,9,623061.0,2265,2020-04-03,96,1
48620,"Wichita, KS",1067,9,623061.0,2265,2020-04-04,109,1
48620,"Wichita, KS",1067,9,623061.0,2265,2020-04-05,120,1
48620,"Wichita, KS",1067,9,623061.0,2265,2020-04-06,137,1
48620,"Wichita, KS",1067,9,623061.0,2265,2020-04-07,148,1
47300,"Visalia, CA",1037,33,442179.0,2804,2020-03-12,1,0
47300,"Visalia, CA",1037,33,442179.0,2804,2020-03-13,2,0
47300,"Visalia, CA",1037,33,442179.0,2804,2020-03-14,3,0
47300,"Visalia, CA",1037,33,442179.0,2804,2020-03-15,3,0
47300,"Visalia, CA",1037,33,442179.0,2804,2020-03-16,3,0
47300,"Visalia, CA",1037,33,442179.0,2804,2020-03-17,3,0
47300,"Visalia, CA",1037,33,442179.0,2804,2020-03-18,5,0
47300,"Visalia, CA",1037,33,442179.0,2804,2020-03-19,7,0
47300,"Visalia, CA",1037,33,442179.0,2804,2020-03-20,11,0
47300,"Visalia, CA",1037,33,442179.0,2804,2020-03-21,11,0
47300,"Visalia, CA",1037,33,442179.0,2804,2020-03-22,12,0
47300,"Visalia, CA",1037,33,442179.0,2804,2020-03-23,16,0
47300,"Visalia, CA",1037,33,442179.0,2804,2020-03-24,17,0
47300,"Visalia, CA",1037,33,442179.0,2804,2020-03-25,18,0
47300,"Visalia, CA",1037,33,442179.0,2804,2020-03-26,20,0
47300,"Visalia, CA",1037,33,442179.0,2804,2020-03-27,24,0
47300,"Visalia, CA",1037,33,442179.0,2804,2020-03-28,29,1
47300,"Visalia, CA",1037,33,442179.0,2804,2020-03-29,35,1
47300,"Visalia, CA",1037,33,442179.0,2804,2020-03-30,43,1
47300,"Visalia, CA",1037,33,442179.0,2804,2020-03-31,45,1
47300,"Visalia, CA",1037,33,442179.0,2804,2020-04-01,59,2
47300,"Visalia, CA",1037,33,442179.0,2804,2020-04-02,74,2
47300,"Visalia, CA",1037,33,442179.0,2804,2020-04-03,81,3
47300,"Visalia, CA",1037,33,442179.0,2804,2020-04-04,107,5
47300,"Visalia, CA",1037,33,442179.0,2804,2020-04-05,116,5
47300,"Visalia, CA",1037,33,442179.0,2804,2020-04-06,135,6
47300,"Visalia, CA",1037,33,442179.0,2804,2020-04-07,157,6
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-03-13,2,0
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-03-14,2,0
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-03-15,2,0
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-03-16,3,0
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-03-17,4,0
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-03-18,6,0
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-03-19,8,0
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-03-20,9,0
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-03-21,9,0
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-03-22,9,0
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-03-23,10,0
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-03-24,18,0
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-03-25,26,0
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-03-26,34,0
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-03-27,37,0
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-03-28,38,0
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-03-29,42,0
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-03-30,50,0
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-03-31,51,1
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-04-01,61,1
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-04-02,75,1
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-04-03,94,1
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-04-04,97,1
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-04-05,108,1
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-04-06,109,2
33860,"Montgomery, AL",1020,10,374536.0,1492,2020-04-07,116,2
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-03-13,1,0
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-03-14,1,0
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-03-15,1,0
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-03-16,1,0
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-03-17,1,0
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-03-18,1,0
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-03-19,1,0
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-03-20,5,0
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-03-21,7,0
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-03-22,9,0
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-03-23,10,0
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-03-24,10,0
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-03-25,17,0
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-03-26,31,0
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-03-27,33,0
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-03-28,42,0
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-03-29,43,0
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-03-30,50,0
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-03-31,60,0
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-04-01,66,3
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-04-02,84,4
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-04-03,93,5
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-04-04,99,10
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-04-05,107,10
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-04-06,115,11
16860,"Chattanooga, TN-GA",1017,54,528143.0,1126,2020-04-07,129,11
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-03-12,1,0
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-03-13,1,0
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-03-14,1,0
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-03-15,1,0
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-03-16,1,0
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-03-17,2,0
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-03-18,4,0
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-03-19,4,0
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-03-20,4,0
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-03-21,5,0
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-03-22,6,0
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-03-23,19,0
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-03-24,19,0
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-03-25,30,0
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-03-26,35,0
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-03-27,45,1
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-03-28,56,1
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-03-29,61,2
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-03-30,64,2
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-03-31,68,2
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-04-01,71,2
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-04-02,70,2
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-04-03,77,2
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-04-04,85,2
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-04-05,89,3
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-04-06,92,3
11260,"Anchorage, AK",1013,25,380821.0,3006,2020-04-07,102,3
10780,"Alexandria, LA",995,38,153922.0,803,2020-03-20,2,0
10780,"Alexandria, LA",995,38,153922.0,803,2020-03-21,2,0
10780,"Alexandria, LA",995,38,153922.0,803,2020-03-22,3,0
10780,"Alexandria, LA",995,38,153922.0,803,2020-03-23,9,1
10780,"Alexandria, LA",995,38,153922.0,803,2020-03-24,11,1
10780,"Alexandria, LA",995,38,153922.0,803,2020-03-25,15,1
10780,"Alexandria, LA",995,38,153922.0,803,2020-03-26,26,1
10780,"Alexandria, LA",995,38,153922.0,803,2020-03-27,27,1
10780,"Alexandria, LA",995,38,153922.0,803,2020-03-28,38,1
10780,"Alexandria, LA",995,38,153922.0,803,2020-03-29,43,1
10780,"Alexandria, LA",995,38,153922.0,803,2020-03-30,46,1
10780,"Alexandria, LA",995,38,153922.0,803,2020-03-31,60,3
10780,"Alexandria, LA",995,38,153922.0,803,2020-04-01,72,4
10780,"Alexandria, LA",995,38,153922.0,803,2020-04-02,82,3
10780,"Alexandria, LA",995,38,153922.0,803,2020-04-03,86,4
10780,"Alexandria, LA",995,38,153922.0,803,2020-04-04,106,4
10780,"Alexandria, LA",995,38,153922.0,803,2020-04-05,108,4
10780,"Alexandria, LA",995,38,153922.0,803,2020-04-06,120,4
10780,"Alexandria, LA",995,38,153922.0,803,2020-04-07,139,4
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-03-12,1,0
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-03-13,1,0
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-03-14,1,0
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-03-15,1,0
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-03-16,1,0
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-03-17,1,0
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-03-18,1,0
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-03-19,1,0
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-03-20,4,0
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-03-21,7,0
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-03-22,9,0
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-03-23,11,0
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-03-24,12,0
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-03-25,14,0
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-03-26,20,0
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-03-27,22,0
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-03-28,32,0
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-03-29,36,0
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-03-30,46,2
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-03-31,52,2
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-04-01,66,3
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-04-02,84,3
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-04-03,84,3
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-04-04,102,5
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-04-05,109,5
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-04-06,125,5
46540,"Utica-Rome, NY",993,33,299397.0,2186,2020-04-07,150,5
27060,"Ithaca, NY",992,0,101564.0,3030,2020-03-14,1,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-03-15,1,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-03-16,1,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-03-17,1,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-03-18,2,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-03-19,7,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-03-20,7,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-03-21,11,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-03-22,13,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-03-23,15,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-03-24,16,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-03-25,16,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-03-26,22,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-03-27,26,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-03-28,45,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-03-29,52,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-03-30,66,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-03-31,66,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-04-01,68,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-04-02,87,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-04-03,87,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-04-04,87,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-04-05,95,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-04-06,98,0
27060,"Ithaca, NY",992,0,101564.0,3030,2020-04-07,102,0
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-03-14,1,0
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-03-15,4,0
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-03-16,4,0
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-03-17,5,0
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-03-18,6,0
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-03-19,8,0
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-03-20,12,0
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-03-21,13,0
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-03-22,16,0
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-03-23,21,0
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-03-24,27,1
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-03-25,30,1
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-03-26,32,1
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-03-27,35,1
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-03-28,40,2
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-03-29,43,3
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-03-30,45,3
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-03-31,51,3
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-04-01,56,3
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-04-02,69,4
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-04-03,73,5
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-04-04,86,5
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-04-05,88,6
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-04-06,102,7
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",984,52,269291.0,894,2020-04-07,117,7
21340,"El Paso, TX",968,0,800647.0,4318,2020-03-13,1,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-03-14,1,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-03-15,2,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-03-16,2,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-03-17,2,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-03-18,3,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-03-19,6,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-03-20,6,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-03-21,6,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-03-22,6,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-03-23,6,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-03-24,12,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-03-25,12,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-03-26,25,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-03-27,30,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-03-28,35,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-03-29,40,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-03-30,47,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-03-31,50,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-04-01,50,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-04-02,68,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-04-03,78,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-04-04,96,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-04-05,106,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-04-06,125,0
21340,"El Paso, TX",968,0,800647.0,4318,2020-04-07,153,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-07,1,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-08,1,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-09,1,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-10,1,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-11,1,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-12,1,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-13,1,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-14,1,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-15,1,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-16,1,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-17,2,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-18,4,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-19,6,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-20,10,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-21,16,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-22,17,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-23,22,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-24,23,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-25,31,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-26,34,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-27,39,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-28,46,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-29,46,0
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-30,51,1
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-03-31,57,1
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-04-01,62,1
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-04-02,69,1
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-04-03,72,1
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-04-04,79,1
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-04-05,84,1
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-04-06,89,1
18880,"Crestview-Fort Walton Beach-Destin, FL",964,9,180822.0,1952,2020-04-07,95,1
33780,"Monroe, MI",959,0,152021.0,919,2020-03-14,1,0
33780,"Monroe, MI",959,0,152021.0,919,2020-03-15,1,0
33780,"Monroe, MI",959,0,152021.0,919,2020-03-16,1,0
33780,"Monroe, MI",959,0,152021.0,919,2020-03-17,1,0
33780,"Monroe, MI",959,0,152021.0,919,2020-03-18,1,0
33780,"Monroe, MI",959,0,152021.0,919,2020-03-19,3,0
33780,"Monroe, MI",959,0,152021.0,919,2020-03-20,3,0
33780,"Monroe, MI",959,0,152021.0,919,2020-03-21,3,0
33780,"Monroe, MI",959,0,152021.0,919,2020-03-22,6,0
33780,"Monroe, MI",959,0,152021.0,919,2020-03-23,7,0
33780,"Monroe, MI",959,0,152021.0,919,2020-03-24,12,0
33780,"Monroe, MI",959,0,152021.0,919,2020-03-25,18,0
33780,"Monroe, MI",959,0,152021.0,919,2020-03-26,21,0
33780,"Monroe, MI",959,0,152021.0,919,2020-03-27,28,0
33780,"Monroe, MI",959,0,152021.0,919,2020-03-28,34,0
33780,"Monroe, MI",959,0,152021.0,919,2020-03-29,38,0
33780,"Monroe, MI",959,0,152021.0,919,2020-03-30,45,0
33780,"Monroe, MI",959,0,152021.0,919,2020-03-31,49,0
33780,"Monroe, MI",959,0,152021.0,919,2020-04-01,58,0
33780,"Monroe, MI",959,0,152021.0,919,2020-04-02,79,0
33780,"Monroe, MI",959,0,152021.0,919,2020-04-03,95,0
33780,"Monroe, MI",959,0,152021.0,919,2020-04-04,101,0
33780,"Monroe, MI",959,0,152021.0,919,2020-04-05,108,0
33780,"Monroe, MI",959,0,152021.0,919,2020-04-06,117,0
33780,"Monroe, MI",959,0,152021.0,919,2020-04-07,129,0
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-11,1,0
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-12,1,0
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-13,1,0
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-14,1,0
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-15,1,0
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-16,1,0
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-17,1,0
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-18,1,0
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-19,3,0
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-20,6,0
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-21,6,0
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-22,8,0
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-23,9,0
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-24,15,0
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-25,19,0
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-26,21,1
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-27,28,1
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-28,33,1
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-29,36,1
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-30,40,1
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-03-31,53,2
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-04-01,63,2
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-04-02,71,2
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-04-03,78,2
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-04-04,95,2
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-04-05,109,2
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-04-06,119,2
43780,"South Bend-Mishawaka, IN-MI",958,21,319224.0,2015,2020-04-07,138,2
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-11,1,0
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-12,1,0
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-13,1,0
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-14,2,0
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-15,3,0
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-16,3,0
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-17,3,0
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-18,3,0
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-19,5,0
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-20,6,0
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-21,8,0
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-22,11,0
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-23,15,1
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-24,16,1
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-25,16,2
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-26,19,2
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-27,25,2
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-28,29,2
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-29,33,2
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-30,49,2
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-03-31,50,3
15940,"Canton-Massillon, OH",952,51,404422.0,1919,2020-04-01,57,3
